id_anggota,usia,jenis_kelamin,status_perkawinan,pendidikan,pekerjaan,penghasilan_bulanan,lama_keanggotaan,jumlah_pinjaman,tenor_pinjaman,suku_bunga,jumlah_tanggungan,riwayat_pinjaman,keterlambatan_bayar,rasio_hutang,simpanan_wajib,simpanan_sukarela,status_pinjaman,kota,simpanan_pokok,jenis_anggota,partisipasi_rat,transaksi_koperasi,sistem_potong_gaji,status_keaktifan
1143,39,P,Menikah,SMA,Petani,3524000,87,28330000,60,14,2,2,3,0.231,4350000,1005000,1,Bandung,100000,Biasa,Ya,3504000,Tidak,Aktif
1144,27,P,Belum Menikah,S1,Pedagang,6188000,24,25693000,24,12,1,2,1,0.223,3600000,120000,1,Semarang,100000,Biasa,Tidak,868000,Tidak,Pasif
1145,29,P,Menikah,SMA,PNS,6188000,17,39034000,48,13,2,2,0,0.192,1700000,343000,1,Jakarta,100000,Biasa,Ya,4601000,Ya,Aktif
1146,49,P,Menikah,SMA,Karyawan Swasta,6150000,16,61167000,60,13,4,0,0,0.391,3200000,719000,1,Surabaya,100000,Biasa,Ya,9672000,Ya,Aktif
1147,41,P,Cerai,S1,Pedagang,8255000,167,55259000,36,12,1,2,1,0.227,16700000,3334000,0,Surabaya,100000,Biasa,Ya,4254000,Tidak,Aktif
1148,33,P,Belum Menikah,SMA,Wiraswasta,5124000,41,7017000,12,10,0,0,0,0.169,4100000,684000,0,Medan,100000,Biasa,Tidak,1050000,Tidak,Pasif
1149,37,P,Cerai,D3,Wiraswasta,7535000,48,17580000,12,10,0,1,0,0.211,7200000,261000,0,Yogyakarta,100000,Biasa,Tidak,2754000,Tidak,Pasif
1150,28,L,Belum Menikah,SMA,Buruh,3232000,96,13019000,36,14,0,1,0,0.189,9600000,630000,0,Yogyakarta,100000,Biasa,Ya,1448000,Tidak,Aktif
1151,43,P,Menikah,S1,Wiraswasta,14195000,15,72931000,36,12,4,0,0,0.228,3000000,753000,0,Surabaya,100000,Biasa,Ya,5227000,Tidak,Aktif
1152,47,P,Menikah,SMA,Buruh,2613000,34,18623000,48,13,1,0,0,0.242,1700000,220000,0,Semarang,100000,Biasa,Tidak,998000,Ya,Aktif
1153,52,L,Menikah,D3,PNS,9511000,114,76764000,48,13,0,2,0,0.23,22800000,1484000,0,Bandung,100000,Biasa,Ya,17562000,Ya,Aktif
1154,34,P,Menikah,SMA,Nelayan,3717000,30,11354000,12,10,1,0,0,0.282,1500000,705000,0,Jakarta,100000,Biasa,Ya,1311000,Tidak,Aktif
1155,45,L,Menikah,SMA,Karyawan Swasta,8240000,23,32585000,24,12,0,0,0,0.197,4600000,458000,0,Surabaya,100000,Biasa,Ya,1588000,Ya,Pasif
1156,30,L,Menikah,SMA,Nelayan,2539000,27,24749000,36,13,2,1,1,0.378,2700000,351000,1,Makassar,100000,Biasa,Ya,1368000,Tidak,Aktif
1157,41,P,Menikah,SMA,Buruh,3602000,18,24441000,24,12,2,0,0,0.434,1800000,193000,1,Jakarta,100000,Biasa,Ya,3850000,Tidak,Aktif
1158,30,P,Belum Menikah,D3,Pedagang,7354000,24,26998000,48,13,0,2,0,0.118,3600000,488000,0,Yogyakarta,100000,Biasa,Ya,3882000,Tidak,Pasif
1159,46,P,Menikah,S1,Guru,5931000,35,20175000,24,11,3,0,0,0.199,3500000,306000,0,Palembang,100000,Biasa,Ya,15687000,Ya,Aktif
1160,34,P,Menikah,SMA,Karyawan Swasta,4738000,13,15640000,24,12,2,2,0,0.203,650000,283000,1,Makassar,100000,Biasa,Tidak,1044000,Ya,Aktif
1161,53,P,Menikah,S1,PNS,8346000,30,11484000,12,11,4,0,0,0.2,4500000,541000,0,Surabaya,100000,Biasa,Ya,5551000,Ya,Aktif
1162,27,P,Belum Menikah,SMA,Petani,3268000,30,33021000,48,14,1,1,1,0.319,1500000,100000,1,Yogyakarta,100000,Biasa,Ya,780000,Tidak,Aktif
1163,43,L,Belum Menikah,SMA,Buruh,2506000,47,10390000,24,13,1,0,0,0.222,2350000,441000,1,Surabaya,100000,Biasa,Ya,2523000,Tidak,Aktif
1164,41,P,Menikah,SMA,UMKM,2724000,14,5476000,12,11,4,1,1,0.263,700000,381000,0,Makassar,100000,Biasa,Tidak,1827000,Tidak,Aktif
1165,47,P,Menikah,SMA,Karyawan Swasta,7545000,70,15379000,12,12,2,0,0,0.346,7000000,1178000,1,Bandung,100000,Biasa,Tidak,2278000,Ya,Pasif
1166,32,P,Menikah,SMA,UMKM,3101000,58,8102000,12,10,2,4,1,0.272,5800000,131000,1,Makassar,100000,Biasa,Ya,4092000,Tidak,Pasif
1167,38,L,Menikah,D3,Buruh,3164000,51,10995000,36,13,1,1,2,0.156,2550000,521000,1,Bandung,100000,Biasa,Tidak,3092000,Tidak,Aktif
1168,32,P,Belum Menikah,S1,Wiraswasta,7074000,74,23879000,24,12,0,0,0,0.187,11100000,1958000,0,Medan,100000,Biasa,Ya,13201000,Tidak,Aktif
1169,37,P,Belum Menikah,S2,PNS,8907000,43,25404000,36,13,0,0,0,0.126,8600000,621000,0,Semarang,100000,Biasa,Ya,5261000,Ya,Aktif
1170,34,L,Belum Menikah,S1,Pedagang,7777000,42,43868000,36,13,0,0,0,0.214,6300000,811000,0,Yogyakarta,100000,Biasa,Ya,5705000,Ya,Aktif
1171,58,P,Menikah,SMA,Nelayan,3249000,26,35739000,48,12,0,0,0,0.305,1300000,931000,0,Bandung,100000,Biasa,Ya,5401000,Tidak,Aktif
1172,51,P,Menikah,SMA,UMKM,6064000,23,27008000,24,12,2,1,0,0.225,3450000,369000,1,Bandung,100000,Biasa,Ya,4858000,Tidak,Aktif
1173,25,L,Belum Menikah,D3,Petani,3340000,23,35275000,48,13,0,1,0,0.303,2300000,561000,1,Surabaya,100000,Biasa,Ya,1637000,Tidak,Aktif
1174,50,L,Menikah,SMA,Wiraswasta,9466000,19,37378000,24,12,2,0,0,0.222,3800000,901000,1,Bandung,100000,Biasa,Ya,3191000,Tidak,Aktif
1175,45,P,Menikah,D3,Petani,3277000,95,13997000,24,12,0,0,0,0.211,4750000,1149000,0,Semarang,100000,Biasa,Ya,790000,Tidak,Aktif
1176,37,L,Belum Menikah,SMA,Pedagang,5153000,34,19253000,48,13,0,2,0,0.114,3400000,1310000,0,Surabaya,100000,Biasa,Ya,3890000,Tidak,Aktif
1177,34,P,Belum Menikah,SMA,Guru,5078000,11,14085000,24,13,1,0,0,0.162,1100000,248000,1,Bandung,100000,Calon,Tidak,1861000,Ya,Aktif
1178,40,L,Menikah,SMA,Petani,2958000,35,16617000,36,12,1,0,0,0.218,1750000,355000,0,Makassar,100000,Biasa,Ya,1604000,Tidak,Aktif
1179,39,P,Menikah,SMA,Karyawan Swasta,4859000,33,18530000,12,10,2,1,0,0.368,3300000,746000,0,Semarang,100000,Biasa,Ya,4684000,Ya,Aktif
1180,38,L,Belum Menikah,D3,UMKM,5353000,75,51782000,36,12,0,6,2,0.338,7500000,1580000,1,Palembang,100000,Biasa,Ya,1867000,Tidak,Aktif
1181,37,P,Menikah,D3,Wiraswasta,7344000,117,66559000,48,12,3,1,0,0.401,23400000,1282000,0,Surabaya,100000,Biasa,Tidak,18318000,Tidak,Aktif
1182,31,P,Belum Menikah,SMA,Buruh,2618000,14,7582000,12,11,0,0,0,0.27,700000,155000,0,Yogyakarta,100000,Biasa,Tidak,0,Tidak,Pasif
1183,54,P,Menikah,SMA,Karyawan Swasta,4288000,22,12981000,24,11,2,2,1,0.165,3300000,325000,0,Palembang,100000,Biasa,Ya,3962000,Ya,Pasif
1184,31,P,Menikah,S1,Guru,6321000,50,12483000,12,11,2,2,0,0.229,10000000,600000,0,Bandung,100000,Biasa,Tidak,3115000,Ya,Aktif
1185,30,P,Belum Menikah,SMA,Karyawan Swasta,5787000,39,23571000,48,13,1,1,0,0.157,3900000,519000,0,Jakarta,100000,Biasa,Tidak,4764000,Ya,Aktif
1186,43,L,Menikah,S1,Perawat,7382000,58,66254000,60,14,1,1,1,0.219,11600000,579000,1,Makassar,100000,Biasa,Ya,10468000,Ya,Aktif
1187,38,P,Belum Menikah,SMA,Nelayan,2997000,76,20274000,36,13,1,2,0,0.282,3800000,927000,0,Makassar,100000,Biasa,Tidak,1171000,Tidak,Aktif
1188,28,L,Belum Menikah,S1,Wiraswasta,6888000,69,19398000,24,11,0,0,0,0.203,10350000,2116000,0,Yogyakarta,100000,Biasa,Ya,3850000,Tidak,Aktif
1189,23,P,Belum Menikah,S1,Wiraswasta,8702000,17,65837000,60,14,1,0,0,0.33,2550000,1245000,0,Makassar,100000,Biasa,Ya,8039000,Ya,Aktif
1190,29,L,Belum Menikah,SMA,Petani,2642000,22,10978000,48,13,1,2,0,0.141,1100000,295000,0,Medan,100000,Biasa,Ya,667000,Tidak,Aktif
1191,35,P,Menikah,SMA,Nelayan,3339000,27,31881000,60,14,1,0,0,0.241,1350000,430000,1,Makassar,100000,Biasa,Ya,1408000,Tidak,Aktif
1192,39,L,Belum Menikah,SMA,UMKM,4475000,46,41430000,48,13,1,1,1,0.273,4600000,438000,1,Bandung,100000,Biasa,Ya,1339000,Tidak,Aktif
1193,29,P,Menikah,S1,Pedagang,7968000,47,37599000,24,12,1,1,1,0.269,7050000,601000,0,Yogyakarta,100000,Biasa,Tidak,2900000,Tidak,Pasif
1194,65,P,Menikah,S1,UMKM,10029000,77,20320000,12,11,3,2,0,0.225,15400000,1271000,0,Jakarta,100000,Biasa,Ya,10243000,Ya,Aktif
1195,29,L,Belum Menikah,SMA,Petani,2592000,30,4263000,12,12,0,0,0,0.157,1500000,212000,1,Medan,100000,Biasa,Ya,3227000,Tidak,Aktif
1196,41,L,Menikah,SMA,Karyawan Swasta,4902000,64,25894000,36,13,2,3,1,0.212,6400000,129000,0,Medan,100000,Biasa,Tidak,893000,Ya,Pasif
1197,44,P,Cerai,D3,Nelayan,3052000,92,19818000,60,14,0,0,0,0.168,9200000,631000,0,Yogyakarta,100000,Biasa,Ya,3244000,Tidak,Aktif
1198,31,P,Menikah,SMA,Buruh,2592000,36,18773000,60,14,1,0,0,0.239,1800000,100000,0,Medan,100000,Biasa,Tidak,792000,Tidak,Pasif
1199,45,L,Menikah,D3,Karyawan Swasta,5426000,49,59686000,48,12,3,1,0,0.349,4900000,1297000,1,Palembang,100000,Biasa,Ya,1453000,Ya,Aktif
1200,48,L,Menikah,D3,Petani,3611000,40,15913000,48,13,4,0,0,0.199,2000000,177000,1,Palembang,100000,Biasa,Tidak,1244000,Tidak,Aktif
1201,32,L,Belum Menikah,D3,Petani,3453000,23,25470000,36,14,0,0,0,0.257,1150000,273000,0,Yogyakarta,100000,Biasa,Ya,5493000,Tidak,Aktif
1202,30,P,Menikah,S1,Wiraswasta,7512000,7,36759000,24,13,1,1,0,0.284,700000,1051000,1,Yogyakarta,50000,Calon,Ya,4396000,Tidak,Aktif
1203,31,L,Menikah,D3,Petani,4146000,29,10617000,24,12,1,0,0,0.139,2900000,465000,0,Palembang,100000,Biasa,Ya,6647000,Tidak,Aktif
1204,42,P,Menikah,S1,PNS,8656000,52,57030000,36,12,1,1,0,0.258,10400000,645000,0,Yogyakarta,100000,Biasa,Tidak,5977000,Ya,Aktif
1205,31,P,Belum Menikah,D3,PNS,6247000,25,68717000,60,14,1,1,1,0.286,3750000,792000,1,Surabaya,100000,Biasa,Ya,5470000,Ya,Aktif
1206,45,L,Menikah,S1,PNS,7258000,30,34420000,36,11,3,0,0,0.226,4500000,1738000,0,Semarang,100000,Biasa,Ya,2078000,Ya,Aktif
1207,28,P,Belum Menikah,SMA,Nelayan,2521000,49,18953000,48,13,1,0,0,0.278,2450000,349000,1,Jakarta,100000,Biasa,Tidak,0,Tidak,Pasif
1208,26,L,Menikah,SMA,Karyawan Swasta,4174000,8,15640000,24,12,1,0,0,0.2,800000,419000,1,Yogyakarta,25000,Calon,Ya,5005000,Ya,Aktif
1209,33,L,Menikah,D3,UMKM,4658000,57,27499000,24,12,1,1,0,0.297,5700000,836000,0,Yogyakarta,100000,Biasa,Ya,3702000,Tidak,Aktif
1210,32,P,Belum Menikah,S1,Karyawan Swasta,6099000,33,18983000,24,12,0,2,2,0.176,4950000,432000,0,Jakarta,100000,Biasa,Ya,3426000,Ya,Pasif
1211,51,P,Menikah,SMA,Nelayan,3235000,39,17442000,36,12,0,1,0,0.213,1950000,216000,0,Medan,100000,Biasa,Ya,1179000,Tidak,Aktif
1212,51,L,Menikah,SMA,Karyawan Swasta,4464000,75,16784000,24,12,4,0,0,0.317,7500000,1302000,0,Medan,100000,Biasa,Ya,4228000,Ya,Aktif
1213,38,P,Belum Menikah,SMA,UMKM,2987000,13,10138000,12,11,0,0,0,0.328,650000,100000,1,Semarang,100000,Biasa,Ya,1093000,Tidak,Aktif
1214,27,L,Belum Menikah,D3,Nelayan,3096000,31,15039000,24,12,1,1,0,0.287,3100000,374000,0,Yogyakarta,100000,Biasa,Ya,2935000,Tidak,Aktif
1215,33,P,Belum Menikah,S1,Karyawan Swasta,5308000,36,57888000,60,13,0,1,0,0.272,3600000,534000,0,Yogyakarta,100000,Biasa,Tidak,2586000,Tidak,Aktif
1216,40,P,Menikah,SMA,Nelayan,3584000,78,3944000,12,11,3,1,1,0.132,3900000,363000,0,Jakarta,100000,Biasa,Tidak,2140000,Tidak,Pasif
1217,36,P,Belum Menikah,SMA,UMKM,4543000,141,20375000,48,13,0,2,0,0.144,14100000,1985000,0,Yogyakarta,100000,Biasa,Ya,2481000,Tidak,Aktif
1218,32,L,Belum Menikah,S1,Guru,6030000,39,28285000,36,12,0,0,0,0.168,7800000,334000,0,Yogyakarta,100000,Biasa,Ya,5545000,Ya,Aktif
1219,60,P,Menikah,SMA,Karyawan Swasta,6566000,36,48205000,36,12,3,1,0,0.312,5400000,555000,1,Surabaya,100000,Biasa,Ya,2311000,Ya,Aktif
1220,35,L,Menikah,SMA,Petani,4193000,59,10947000,24,12,1,3,2,0.148,2950000,1155000,1,Bandung,100000,Biasa,Ya,1586000,Tidak,Aktif
1221,35,P,Menikah,SMA,Buruh,2565000,7,11000000,36,14,0,1,0,0.153,350000,100000,0,Palembang,50000,Calon,Ya,1151000,Tidak,Aktif
1222,47,L,Menikah,S1,Karyawan Swasta,10119000,27,17696000,12,11,3,1,0,0.198,5400000,1325000,0,Surabaya,100000,Biasa,Tidak,0,Ya,Pasif
1223,48,P,Menikah,SMA,Karyawan Swasta,9329000,16,45603000,48,13,2,0,0,0.161,2400000,357000,0,Yogyakarta,100000,Biasa,Tidak,5031000,Ya,Pasif
1224,40,L,Belum Menikah,SMA,PNS,4754000,63,21637000,48,13,0,3,2,0.13,6300000,827000,1,Surabaya,100000,Biasa,Ya,2516000,Ya,Aktif
1225,32,P,Belum Menikah,SMA,UMKM,3768000,34,35015000,48,13,0,1,0,0.255,1700000,664000,0,Bandung,100000,Biasa,Ya,2934000,Tidak,Aktif
1226,53,L,Menikah,SMA,Pedagang,9840000,39,21742000,12,12,3,1,1,0.238,7800000,775000,0,Jakarta,100000,Biasa,Tidak,1632000,Ya,Pasif
1227,37,P,Menikah,D3,UMKM,5154000,104,14260000,36,13,1,2,2,0.128,15600000,3495000,0,Jakarta,100000,Biasa,Tidak,4720000,Tidak,Aktif
1228,29,P,Belum Menikah,SMA,PNS,3947000,23,4608000,12,11,1,1,1,0.172,1150000,152000,0,Semarang,100000,Biasa,Tidak,733000,Ya,Pasif
1229,30,L,Belum Menikah,S1,UMKM,3696000,45,17554000,36,12,0,0,0,0.168,2250000,280000,0,Palembang,100000,Biasa,Tidak,4498000,Tidak,Aktif
1230,37,P,Menikah,SMA,UMKM,3689000,104,16583000,48,14,4,2,2,0.205,5200000,1167000,0,Palembang,100000,Biasa,Ya,1346000,Tidak,Aktif
1231,37,P,Menikah,SMA,Buruh,2911000,94,12127000,36,12,2,1,0,0.153,4700000,1318000,1,Palembang,100000,Biasa,Ya,2125000,Tidak,Aktif
1232,35,P,Cerai,SMA,PNS,4817000,34,47918000,36,12,1,1,0,0.334,3400000,100000,0,Medan,100000,Biasa,Tidak,1343000,Ya,Pasif
1233,32,L,Menikah,D3,Pedagang,6067000,31,49171000,36,12,0,0,0,0.295,4650000,1436000,1,Surabaya,100000,Biasa,Tidak,416000,Ya,Pasif
1234,41,L,Menikah,D3,Buruh,3268000,25,10559000,24,13,3,0,0,0.228,1250000,210000,1,Palembang,100000,Biasa,Tidak,1060000,Tidak,Pasif
1235,30,L,Belum Menikah,SMA,Pedagang,4196000,53,7738000,12,12,0,0,0,0.178,5300000,776000,0,Yogyakarta,100000,Biasa,Tidak,774000,Tidak,Pasif
1236,40,P,Cerai,S2,Karyawan Swasta,11501000,54,38942000,24,11,0,0,0,0.216,10800000,2555000,0,Palembang,100000,Biasa,Ya,7668000,Tidak,Aktif
1237,38,L,Belum Menikah,SMA,Karyawan Swasta,4596000,69,9115000,12,12,0,0,0,0.232,6900000,764000,0,Palembang,100000,Biasa,Tidak,2812000,Tidak,Pasif
1238,25,P,Belum Menikah,SMA,UMKM,3088000,29,14321000,24,13,0,0,0,0.26,1450000,571000,0,Medan,100000,Biasa,Tidak,125000,Tidak,Aktif
1239,39,P,Belum Menikah,D3,Nelayan,3584000,21,23113000,60,14,0,0,0,0.16,1050000,942000,0,Surabaya,100000,Biasa,Tidak,317000,Tidak,Aktif
1240,53,L,Menikah,D3,Wiraswasta,12660000,38,37983000,24,12,3,1,0,0.207,7600000,2061000,0,Medan,100000,Biasa,Ya,7191000,Tidak,Aktif
1241,32,P,Belum Menikah,SMA,Pedagang,6924000,69,25466000,36,13,0,0,0,0.138,10350000,861000,0,Jakarta,100000,Biasa,Ya,14916000,Tidak,Aktif
1242,41,P,Menikah,SMA,Buruh,2540000,49,15772000,60,13,1,0,0,0.219,2450000,294000,1,Jakarta,100000,Biasa,Tidak,281000,Tidak,Pasif
1243,32,P,Belum Menikah,SMA,UMKM,3536000,64,25229000,48,13,0,0,0,0.204,3200000,849000,0,Bandung,100000,Biasa,Ya,1562000,Tidak,Aktif
1244,30,L,Belum Menikah,SMA,Wiraswasta,3926000,45,21715000,36,14,0,2,1,0.227,4500000,356000,0,Medan,100000,Biasa,Ya,1005000,Tidak,Aktif
1245,28,L,Belum Menikah,S1,Guru,5190000,46,26102000,36,13,0,1,0,0.181,4600000,338000,0,Surabaya,100000,Biasa,Tidak,2493000,Ya,Pasif
1246,28,L,Menikah,SMA,UMKM,3249000,36,9969000,24,11,1,3,1,0.17,1800000,467000,0,Bandung,100000,Biasa,Ya,1546000,Tidak,Aktif
1247,28,L,Belum Menikah,D3,Nelayan,2523000,37,26828000,60,14,1,2,0,0.255,3700000,458000,0,Medan,100000,Biasa,Tidak,835000,Tidak,Aktif
1248,26,P,Belum Menikah,S1,Karyawan Swasta,4340000,52,11660000,12,11,1,1,0,0.287,2600000,853000,0,Palembang,100000,Biasa,Tidak,202000,Tidak,Pasif
1249,43,L,Belum Menikah,SMA,Karyawan Swasta,5941000,15,11486000,12,12,1,2,1,0.189,2250000,497000,0,Surabaya,100000,Biasa,Ya,4111000,Ya,Aktif
1250,38,L,Belum Menikah,S1,Guru,6217000,19,59219000,48,13,0,3,1,0.278,2850000,1089000,1,Palembang,100000,Biasa,Ya,1246000,Ya,Aktif
1251,24,P,Belum Menikah,SMA,Wiraswasta,5908000,15,50223000,36,13,0,1,1,0.291,2250000,548000,0,Medan,100000,Biasa,Tidak,455000,Tidak,Pasif
1252,32,L,Menikah,SMA,Buruh,3036000,66,12061000,24,12,3,1,0,0.232,3300000,1044000,1,Bandung,100000,Biasa,Tidak,1153000,Tidak,Aktif
1253,42,L,Menikah,SMA,Pedagang,4255000,52,22346000,24,13,3,4,3,0.304,5200000,548000,1,Surabaya,100000,Biasa,Ya,1507000,Tidak,Aktif
1254,32,P,Belum Menikah,SMA,Wiraswasta,3960000,53,11252000,12,11,1,0,0,0.338,5300000,317000,0,Semarang,100000,Biasa,Tidak,3650000,Tidak,Aktif
1255,43,L,Menikah,S1,PNS,10907000,19,88451000,36,12,1,1,2,0.308,3800000,349000,0,Medan,100000,Biasa,Tidak,9881000,Ya,Aktif
1256,34,L,Belum Menikah,S1,Wiraswasta,7473000,36,52754000,48,13,0,2,0,0.202,5400000,2426000,1,Makassar,100000,Biasa,Ya,8652000,Tidak,Aktif
1257,29,L,Menikah,S1,Karyawan Swasta,5635000,26,23051000,60,13,1,2,1,0.123,2600000,334000,0,Semarang,100000,Biasa,Ya,1909000,Ya,Pasif
1258,34,P,Belum Menikah,SMA,Perawat,3815000,9,31512000,60,13,0,0,0,0.205,1350000,132000,0,Surabaya,100000,Calon,Ya,1573000,Ya,Pasif
1259,27,L,Menikah,D3,Karyawan Swasta,3911000,48,5329000,12,11,1,0,0,0.15,7200000,424000,0,Yogyakarta,100000,Biasa,Ya,1127000,Ya,Aktif
1260,27,L,Menikah,D3,Petani,2863000,33,6708000,24,12,2,0,0,0.232,1650000,100000,1,Yogyakarta,100000,Biasa,Ya,925000,Tidak,Pasif
1261,39,L,Belum Menikah,S2,Pedagang,11197000,95,58412000,24,12,0,0,0,0.289,14250000,595000,1,Jakarta,100000,Biasa,Tidak,6905000,Tidak,Aktif
1262,35,L,Belum Menikah,SMA,Karyawan Swasta,3230000,71,7603000,12,11,0,2,0,0.23,3550000,1455000,0,Medan,100000,Biasa,Ya,2557000,Ya,Aktif
1263,34,P,Menikah,SMA,Petani,2526000,55,5189000,12,11,2,0,0,0.215,5500000,387000,1,Makassar,100000,Biasa,Ya,1224000,Tidak,Aktif
1264,27,P,Belum Menikah,SMA,Pedagang,3025000,31,18503000,24,12,0,1,0,0.301,1550000,136000,0,Makassar,100000,Biasa,Ya,2223000,Tidak,Pasif
1265,50,L,Menikah,SMA,UMKM,4278000,26,26120000,36,12,2,0,0,0.315,1300000,411000,1,Jakarta,100000,Biasa,Ya,1219000,Tidak,Aktif
1266,32,P,Belum Menikah,D3,Karyawan Swasta,7556000,34,70942000,60,14,1,1,0,0.232,5100000,328000,0,Bandung,100000,Biasa,Tidak,908000,Ya,Pasif
1267,30,P,Menikah,SMA,Petani,2696000,12,8369000,24,12,0,1,0,0.172,600000,279000,1,Semarang,100000,Biasa,Tidak,545000,Tidak,Aktif
1268,24,P,Belum Menikah,S2,Wiraswasta,9709000,14,69234000,60,12,0,1,0,0.221,2100000,947000,0,Jakarta,100000,Biasa,Tidak,6179000,Tidak,Aktif
1269,41,P,Menikah,SMA,Karyawan Swasta,7016000,71,57656000,48,14,4,1,1,0.269,10650000,1624000,1,Yogyakarta,100000,Biasa,Tidak,4454000,Ya,Aktif
1270,55,P,Menikah,S2,Karyawan Swasta,11844000,51,60035000,60,13,3,2,0,0.164,7650000,1470000,0,Yogyakarta,100000,Biasa,Ya,6481000,Ya,Aktif
1271,34,P,Menikah,SMA,UMKM,3382000,103,8079000,12,11,2,1,0,0.25,5150000,977000,1,Semarang,100000,Biasa,Ya,7706000,Ya,Aktif
1272,35,P,Menikah,SMA,Buruh,2731000,16,22990000,60,14,4,1,1,0.317,800000,145000,1,Yogyakarta,100000,Biasa,Ya,2498000,Tidak,Aktif
1273,33,L,Menikah,SMA,Buruh,3397000,72,16358000,60,13,2,2,1,0.162,3600000,498000,0,Surabaya,100000,Biasa,Ya,0,Tidak,Pasif
1274,31,P,Belum Menikah,SMA,Karyawan Swasta,3332000,40,14029000,36,12,1,0,0,0.154,2000000,302000,0,Palembang,100000,Biasa,Tidak,3142000,Ya,Aktif
1275,34,L,Belum Menikah,SMA,Pedagang,4625000,20,20515000,24,11,0,0,0,0.226,1000000,184000,0,Makassar,100000,Biasa,Tidak,0,Tidak,Pasif
1276,26,P,Belum Menikah,S1,Perawat,4700000,10,10182000,24,13,0,1,1,0.12,500000,505000,0,Palembang,100000,Calon,Ya,2600000,Tidak,Pasif
1277,32,P,Belum Menikah,S1,Nelayan,3798000,40,26395000,36,12,1,0,0,0.282,6000000,463000,1,Medan,100000,Biasa,Ya,4727000,Tidak,Aktif
1278,33,P,Menikah,D3,Buruh,3859000,33,21399000,48,13,1,1,0,0.232,3300000,756000,1,Yogyakarta,100000,Biasa,Ya,2258000,Tidak,Aktif
1279,25,L,Belum Menikah,D3,Pedagang,4541000,12,15005000,36,13,0,0,0,0.141,1800000,132000,0,Semarang,100000,Biasa,Ya,3132000,Tidak,Pasif
1280,29,P,Menikah,SMA,Petani,2780000,35,26929000,48,12,0,1,0,0.268,1750000,125000,1,Yogyakarta,100000,Biasa,Tidak,683000,Tidak,Pasif
1281,51,L,Menikah,SMA,PNS,6007000,37,33676000,24,12,0,0,0,0.297,5550000,698000,1,Palembang,100000,Biasa,Ya,8123000,Ya,Aktif
1282,65,L,Menikah,SMA,UMKM,4279000,53,10275000,12,10,4,1,0,0.289,2650000,924000,0,Makassar,100000,Biasa,Ya,5710000,Tidak,Aktif
1283,27,L,Belum Menikah,SMA,UMKM,3238000,30,21364000,60,13,0,2,0,0.212,1500000,203000,1,Surabaya,100000,Biasa,Tidak,809000,Tidak,Pasif
1284,39,L,Belum Menikah,SMA,Nelayan,2597000,59,18820000,48,13,0,1,0,0.222,2950000,918000,0,Jakarta,100000,Biasa,Ya,1870000,Tidak,Aktif
1285,38,P,Menikah,SMA,Nelayan,2628000,37,24683000,48,14,1,1,1,0.286,1850000,258000,0,Makassar,100000,Biasa,Tidak,2419000,Tidak,Pasif
1286,58,L,Menikah,D3,Pedagang,8039000,54,29451000,36,13,3,0,0,0.201,8100000,954000,0,Bandung,100000,Biasa,Tidak,2667000,Tidak,Aktif
1287,48,P,Menikah,S1,Guru,6499000,44,13695000,12,11,1,0,0,0.222,6600000,715000,0,Makassar,100000,Biasa,Ya,3816000,Ya,Aktif
1288,32,P,Belum Menikah,SMA,Petani,2721000,44,21336000,36,12,1,0,0,0.268,2200000,317000,0,Semarang,100000,Biasa,Ya,1281000,Tidak,Aktif
1289,54,P,Menikah,SMA,Karyawan Swasta,5146000,54,43383000,60,14,3,1,0,0.254,2700000,973000,0,Palembang,100000,Biasa,Ya,5190000,Ya,Aktif
1290,44,P,Menikah,SMA,UMKM,3722000,20,27533000,48,15,1,0,0,0.226,1000000,774000,1,Makassar,100000,Biasa,Ya,2424000,Tidak,Aktif
1291,37,L,Menikah,D3,PNS,10153000,21,87743000,60,13,1,2,0,0.213,4200000,489000,0,Bandung,100000,Biasa,Tidak,1050000,Ya,Pasif
1292,42,P,Menikah,S1,Karyawan Swasta,6549000,31,40786000,48,13,3,0,0,0.241,4650000,850000,0,Palembang,100000,Biasa,Ya,9123000,Ya,Aktif
1293,33,L,Belum Menikah,SMA,Wiraswasta,6801000,66,19169000,24,13,0,1,0,0.189,9900000,1125000,0,Jakarta,100000,Biasa,Ya,9887000,Tidak,Aktif
1294,35,L,Menikah,S1,Petani,3084000,56,7900000,12,12,2,1,0,0.264,2800000,403000,1,Semarang,100000,Biasa,Tidak,547000,Tidak,Pasif
1295,33,L,Menikah,S1,PNS,11259000,63,30238000,24,12,1,0,0,0.187,12600000,1319000,0,Bandung,100000,Biasa,Tidak,4314000,Ya,Pasif
1296,37,P,Menikah,S2,Guru,6705000,7,21054000,48,14,1,0,0,0.188,700000,182000,0,Yogyakarta,75000,Calon,Tidak,4157000,Ya,Pasif
1297,37,L,Belum Menikah,D3,Petani,2852000,35,7376000,12,12,0,3,1,0.239,1750000,239000,0,Medan,100000,Biasa,Ya,935000,Tidak,Aktif
1298,35,P,Menikah,S2,Guru,9850000,149,49211000,36,12,2,0,0,0.294,29800000,5079000,0,Jakarta,100000,Biasa,Tidak,9909000,Ya,Aktif
1299,43,L,Menikah,S1,Guru,5466000,37,42357000,48,14,3,2,2,0.232,3700000,1035000,0,Palembang,100000,Biasa,Ya,5572000,Ya,Aktif
